id,evidence_quality,evidence_quality_raw,evidence_quality_source,evidence_quality_reason
13767,Not Clear,1,bert_multitask,score_clear=0.01962722;score_not_clear=0.97898221;score_misleading=0.00139059
13768,Clear,0,bert_multitask,score_clear=0.99179077;score_not_clear=0.00728626;score_misleading=0.00092295
13769,Not Clear,1,bert_multitask,score_clear=0.34235701;score_not_clear=0.65397131;score_misleading=0.00367161
13770,Clear,0,bert_multitask,score_clear=0.95788336;score_not_clear=0.04048926;score_misleading=0.00162741
13771,Clear,0,bert_multitask,score_clear=0.94150108;score_not_clear=0.05626176;score_misleading=0.00223714
13772,Clear,0,bert_multitask,score_clear=0.99815792;score_not_clear=0.00059581;score_misleading=0.00124629
13773,Not Clear,1,bert_multitask,score_clear=0.08582299;score_not_clear=0.91271794;score_misleading=0.00145911
13774,Not Clear,Not Clear,codex_fallback,mt_conf=0.502204<0.6;codex=Not Clear
13775,Clear,0,bert_multitask,score_clear=0.99340582;score_not_clear=0.00506445;score_misleading=0.00152962
13776,Clear,0,bert_multitask,score_clear=0.99880981;score_not_clear=0.00037696;score_misleading=0.00081327
13777,Not Clear,1,bert_multitask,score_clear=0.01514027;score_not_clear=0.98367602;score_misleading=0.00118371
13778,Clear,0,bert_multitask,score_clear=0.98979670;score_not_clear=0.00938881;score_misleading=0.00081453
13779,Clear,0,bert_multitask,score_clear=0.99686879;score_not_clear=0.00213566;score_misleading=0.00099553
13780,Clear,0,bert_multitask,score_clear=0.96595639;score_not_clear=0.03248376;score_misleading=0.00155979
13781,Not Clear,1,bert_multitask,score_clear=0.04191497;score_not_clear=0.95751542;score_misleading=0.00056962
13782,Clear,0,bert_multitask,score_clear=0.93501669;score_not_clear=0.06337149;score_misleading=0.00161188
13783,Clear,0,bert_multitask,score_clear=0.87175620;score_not_clear=0.12433929;score_misleading=0.00390450
13784,Not Clear,1,bert_multitask,score_clear=0.08006959;score_not_clear=0.91827697;score_misleading=0.00165341
13785,Clear,0,bert_multitask,score_clear=0.72743225;score_not_clear=0.27071384;score_misleading=0.00185394
13786,Clear,0,bert_multitask,score_clear=0.71694589;score_not_clear=0.27848521;score_misleading=0.00456894
13787,Not Clear,1,bert_multitask,score_clear=0.12273432;score_not_clear=0.87608278;score_misleading=0.00118295
13788,Clear,0,bert_multitask,score_clear=0.99688160;score_not_clear=0.00213020;score_misleading=0.00098827
13789,Not Clear,1,bert_multitask,score_clear=0.37186667;score_not_clear=0.62453818;score_misleading=0.00359514
13790,Clear,0,bert_multitask,score_clear=0.99522346;score_not_clear=0.00404457;score_misleading=0.00073199
13791,Not Clear,1,bert_multitask,score_clear=0.01175236;score_not_clear=0.98788422;score_misleading=0.00036347
13792,Clear,0,bert_multitask,score_clear=0.94634324;score_not_clear=0.05248621;score_misleading=0.00117056
13793,Not Clear,1,bert_multitask,score_clear=0.20702024;score_not_clear=0.79088193;score_misleading=0.00209778
13794,Clear,0,bert_multitask,score_clear=0.81816274;score_not_clear=0.18010932;score_misleading=0.00172786
13795,Clear,0,bert_multitask,score_clear=0.98658192;score_not_clear=0.01249753;score_misleading=0.00092056
13796,Clear,0,bert_multitask,score_clear=0.99645990;score_not_clear=0.00221446;score_misleading=0.00132562
13797,Clear,0,bert_multitask,score_clear=0.99864846;score_not_clear=0.00077680;score_misleading=0.00057475
13798,Clear,0,bert_multitask,score_clear=0.99896502;score_not_clear=0.00050060;score_misleading=0.00053434
13799,Clear,Clear,codex_fallback,mt_conf=0.578947<0.6;codex=Clear
13800,Clear,0,bert_multitask,score_clear=0.89403147;score_not_clear=0.10282417;score_misleading=0.00314430
13801,Clear,0,bert_multitask,score_clear=0.95508260;score_not_clear=0.04336552;score_misleading=0.00155188
13802,Clear,0,bert_multitask,score_clear=0.99892563;score_not_clear=0.00047804;score_misleading=0.00059634
13803,Not Clear,1,bert_multitask,score_clear=0.06678713;score_not_clear=0.93235153;score_misleading=0.00086136
13804,Clear,0,bert_multitask,score_clear=0.99149621;score_not_clear=0.00589653;score_misleading=0.00260731
13805,Not Clear,1,bert_multitask,score_clear=0.02108668;score_not_clear=0.97727543;score_misleading=0.00163785
13806,Not Clear,1,bert_multitask,score_clear=0.23308198;score_not_clear=0.76558483;score_misleading=0.00133320
13807,Clear,0,bert_multitask,score_clear=0.96750855;score_not_clear=0.02977219;score_misleading=0.00271929
13808,Not Clear,1,bert_multitask,score_clear=0.16202936;score_not_clear=0.83662987;score_misleading=0.00134082
13809,Not Clear,1,bert_multitask,score_clear=0.08076615;score_not_clear=0.91748607;score_misleading=0.00174776
13810,Clear,0,bert_multitask,score_clear=0.97985166;score_not_clear=0.01693070;score_misleading=0.00321766
13811,Clear,0,bert_multitask,score_clear=0.99629033;score_not_clear=0.00304437;score_misleading=0.00066528
13812,Not Clear,1,bert_multitask,score_clear=0.17156069;score_not_clear=0.82670116;score_misleading=0.00173811
13813,Clear,0,bert_multitask,score_clear=0.61550921;score_not_clear=0.38209927;score_misleading=0.00239153
13814,Clear,0,bert_multitask,score_clear=0.96132308;score_not_clear=0.03782746;score_misleading=0.00084953
13815,Clear,0,bert_multitask,score_clear=0.98734272;score_not_clear=0.01109453;score_misleading=0.00156275
13816,Clear,0,bert_multitask,score_clear=0.97827864;score_not_clear=0.02076505;score_misleading=0.00095624
13817,Not Clear,1,bert_multitask,score_clear=0.15721238;score_not_clear=0.84076148;score_misleading=0.00202616
13818,Clear,0,bert_multitask,score_clear=0.97149795;score_not_clear=0.02759909;score_misleading=0.00090300
13819,Clear,0,bert_multitask,score_clear=0.69165587;score_not_clear=0.30461442;score_misleading=0.00372970
13820,Clear,0,bert_multitask,score_clear=0.91579121;score_not_clear=0.08274472;score_misleading=0.00146406
13821,Clear,0,bert_multitask,score_clear=0.98655951;score_not_clear=0.01239141;score_misleading=0.00104909
13822,Clear,0,bert_multitask,score_clear=0.99596977;score_not_clear=0.00353761;score_misleading=0.00049255
13823,Not Clear,1,bert_multitask,score_clear=0.05524176;score_not_clear=0.94356406;score_misleading=0.00119415
13824,Clear,0,bert_multitask,score_clear=0.94183278;score_not_clear=0.05615887;score_misleading=0.00200836
13825,Clear,0,bert_multitask,score_clear=0.86145997;score_not_clear=0.13632053;score_misleading=0.00221956
13826,Clear,0,bert_multitask,score_clear=0.86234999;score_not_clear=0.13624677;score_misleading=0.00140325
13827,Clear,0,bert_multitask,score_clear=0.60245800;score_not_clear=0.39470810;score_misleading=0.00283390
13828,Clear,0,bert_multitask,score_clear=0.99582219;score_not_clear=0.00347016;score_misleading=0.00070768
13829,Not Clear,1,bert_multitask,score_clear=0.00689497;score_not_clear=0.99242860;score_misleading=0.00067641
13830,Clear,0,bert_multitask,score_clear=0.95332557;score_not_clear=0.04441217;score_misleading=0.00226236
13831,Clear,0,bert_multitask,score_clear=0.97150087;score_not_clear=0.02645348;score_misleading=0.00204561
13832,Clear,0,bert_multitask,score_clear=0.88681376;score_not_clear=0.10930023;score_misleading=0.00388599
13833,Clear,0,bert_multitask,score_clear=0.99232751;score_not_clear=0.00717398;score_misleading=0.00049844
13834,Clear,0,bert_multitask,score_clear=0.97477800;score_not_clear=0.02421005;score_misleading=0.00101204
13835,Not Clear,1,bert_multitask,score_clear=0.02325529;score_not_clear=0.97624534;score_misleading=0.00049929
13836,Clear,0,bert_multitask,score_clear=0.93386012;score_not_clear=0.06445777;score_misleading=0.00168212
13837,Clear,0,bert_multitask,score_clear=0.93704170;score_not_clear=0.06050762;score_misleading=0.00245073
13838,Clear,0,bert_multitask,score_clear=0.87230295;score_not_clear=0.12539549;score_misleading=0.00230154
13839,Not Clear,1,bert_multitask,score_clear=0.35138750;score_not_clear=0.64531475;score_misleading=0.00329768
13840,Clear,0,bert_multitask,score_clear=0.98886210;score_not_clear=0.01009530;score_misleading=0.00104264
13841,Not Clear,1,bert_multitask,score_clear=0.02181151;score_not_clear=0.97731042;score_misleading=0.00087805
13842,Clear,0,bert_multitask,score_clear=0.99781752;score_not_clear=0.00155509;score_misleading=0.00062731
13843,Clear,0,bert_multitask,score_clear=0.99501485;score_not_clear=0.00390508;score_misleading=0.00108010
13844,Clear,0,bert_multitask,score_clear=0.98829460;score_not_clear=0.01084635;score_misleading=0.00085913
13845,Not Clear,1,bert_multitask,score_clear=0.02688374;score_not_clear=0.97162712;score_misleading=0.00148912
13846,Not Clear,1,bert_multitask,score_clear=0.00894198;score_not_clear=0.99039346;score_misleading=0.00066451
13847,Clear,0,bert_multitask,score_clear=0.78719944;score_not_clear=0.20582016;score_misleading=0.00698037
13848,Not Clear,1,bert_multitask,score_clear=0.08556355;score_not_clear=0.91176546;score_misleading=0.00267096
13849,Clear,0,bert_multitask,score_clear=0.99848217;score_not_clear=0.00096771;score_misleading=0.00055014
13850,Clear,0,bert_multitask,score_clear=0.98529124;score_not_clear=0.01372572;score_misleading=0.00098304
13851,Clear,0,bert_multitask,score_clear=0.68039531;score_not_clear=0.31684709;score_misleading=0.00275760
13852,Clear,0,bert_multitask,score_clear=0.93018258;score_not_clear=0.06763078;score_misleading=0.00218671
13853,Not Clear,1,bert_multitask,score_clear=0.05030701;score_not_clear=0.94807798;score_misleading=0.00161501
13854,Not Clear,1,bert_multitask,score_clear=0.06382684;score_not_clear=0.93503559;score_misleading=0.00113764
13855,Not Clear,1,bert_multitask,score_clear=0.20762631;score_not_clear=0.78871495;score_misleading=0.00365879
13856,Clear,0,bert_multitask,score_clear=0.99826282;score_not_clear=0.00100539;score_misleading=0.00073189
13857,Not Clear,1,bert_multitask,score_clear=0.35006806;score_not_clear=0.64774925;score_misleading=0.00218270
13858,Clear,0,bert_multitask,score_clear=0.99326342;score_not_clear=0.00606882;score_misleading=0.00066779
13859,Clear,0,bert_multitask,score_clear=0.68082261;score_not_clear=0.31635255;score_misleading=0.00282491
13860,Clear,0,bert_multitask,score_clear=0.99674368;score_not_clear=0.00187175;score_misleading=0.00138455
13861,Clear,0,bert_multitask,score_clear=0.95191962;score_not_clear=0.04514571;score_misleading=0.00293465
13862,Clear,0,bert_multitask,score_clear=0.99364638;score_not_clear=0.00569997;score_misleading=0.00065358
13863,Clear,0,bert_multitask,score_clear=0.98239475;score_not_clear=0.01593907;score_misleading=0.00166610
13864,Not Clear,1,bert_multitask,score_clear=0.01631326;score_not_clear=0.98263288;score_misleading=0.00105385
13865,Clear,0,bert_multitask,score_clear=0.97513062;score_not_clear=0.02334795;score_misleading=0.00152144
13866,Clear,0,bert_multitask,score_clear=0.99460322;score_not_clear=0.00400095;score_misleading=0.00139570
13867,Clear,Clear,codex_fallback,mt_conf=0.556243<0.6;codex=Clear
13868,Clear,0,bert_multitask,score_clear=0.99728632;score_not_clear=0.00158820;score_misleading=0.00112546
13869,Clear,0,bert_multitask,score_clear=0.97147614;score_not_clear=0.02693437;score_misleading=0.00158949
13870,Clear,Clear,codex_fallback,mt_conf=0.567954<0.6;codex=Clear
13871,Clear,0,bert_multitask,score_clear=0.97999483;score_not_clear=0.01742587;score_misleading=0.00257921
13872,Clear,0,bert_multitask,score_clear=0.99434668;score_not_clear=0.00436432;score_misleading=0.00128894
13873,Not Clear,1,bert_multitask,score_clear=0.28543001;score_not_clear=0.71298128;score_misleading=0.00158868
13874,Not Clear,1,bert_multitask,score_clear=0.23859242;score_not_clear=0.75806653;score_misleading=0.00334106
13875,Not Clear,Not Clear,codex_fallback,mt_conf=0.541665<0.6;codex=Not Clear
13876,Not Clear,1,bert_multitask,score_clear=0.09203654;score_not_clear=0.90580982;score_misleading=0.00215358
13877,Not Clear,1,bert_multitask,score_clear=0.02462744;score_not_clear=0.97468501;score_misleading=0.00068754
13878,Not Clear,1,bert_multitask,score_clear=0.12556720;score_not_clear=0.87302989;score_misleading=0.00140292
13879,Clear,0,bert_multitask,score_clear=0.93710542;score_not_clear=0.06000077;score_misleading=0.00289378
13880,Not Clear,1,bert_multitask,score_clear=0.03627315;score_not_clear=0.96266890;score_misleading=0.00105797
13881,Clear,0,bert_multitask,score_clear=0.95705652;score_not_clear=0.04108291;score_misleading=0.00186062
13882,Not Clear,1,bert_multitask,score_clear=0.01284831;score_not_clear=0.98674726;score_misleading=0.00040436
13883,Clear,0,bert_multitask,score_clear=0.93087173;score_not_clear=0.06781421;score_misleading=0.00131407
13884,Clear,Clear,codex_fallback,mt_conf=0.563306<0.6;codex=Clear
13885,Clear,0,bert_multitask,score_clear=0.93029648;score_not_clear=0.06769389;score_misleading=0.00200966
13886,Clear,0,bert_multitask,score_clear=0.78850782;score_not_clear=0.20957029;score_misleading=0.00192189
13887,Not Clear,1,bert_multitask,score_clear=0.04236015;score_not_clear=0.95469368;score_misleading=0.00294614
13888,Not Clear,1,bert_multitask,score_clear=0.16371500;score_not_clear=0.83475316;score_misleading=0.00153181
13889,Not Clear,1,bert_multitask,score_clear=0.24954589;score_not_clear=0.74854225;score_misleading=0.00191190
13890,Clear,0,bert_multitask,score_clear=0.85199332;score_not_clear=0.14551981;score_misleading=0.00248681
13891,Clear,0,bert_multitask,score_clear=0.97025251;score_not_clear=0.02777035;score_misleading=0.00197718
13892,Clear,0,bert_multitask,score_clear=0.99840266;score_not_clear=0.00091920;score_misleading=0.00067818
13893,Clear,0,bert_multitask,score_clear=0.98755068;score_not_clear=0.01125621;score_misleading=0.00119320
13894,Not Clear,1,bert_multitask,score_clear=0.01681734;score_not_clear=0.98226929;score_misleading=0.00091341
13895,Clear,0,bert_multitask,score_clear=0.62742078;score_not_clear=0.36852103;score_misleading=0.00405821
13896,Clear,0,bert_multitask,score_clear=0.99749422;score_not_clear=0.00149706;score_misleading=0.00100874
13897,Not Clear,Not Clear,codex_fallback,mt_conf=0.562983<0.6;codex=Not Clear
13898,Not Clear,1,bert_multitask,score_clear=0.13500060;score_not_clear=0.86344737;score_misleading=0.00155200
13899,Clear,0,bert_multitask,score_clear=0.99764073;score_not_clear=0.00128298;score_misleading=0.00107634
13900,Not Clear,1,bert_multitask,score_clear=0.02426663;score_not_clear=0.97359079;score_misleading=0.00214265
13901,Clear,0,bert_multitask,score_clear=0.99379456;score_not_clear=0.00455574;score_misleading=0.00164970
13902,Clear,0,bert_multitask,score_clear=0.99835038;score_not_clear=0.00103402;score_misleading=0.00061560
13903,Not Clear,1,bert_multitask,score_clear=0.29354069;score_not_clear=0.70452368;score_misleading=0.00193557
13904,Clear,0,bert_multitask,score_clear=0.93164736;score_not_clear=0.06584750;score_misleading=0.00250509
13905,Clear,0,bert_multitask,score_clear=0.85996485;score_not_clear=0.13502689;score_misleading=0.00500831
13906,Not Clear,1,bert_multitask,score_clear=0.30930966;score_not_clear=0.68935716;score_misleading=0.00133314
13907,Clear,0,bert_multitask,score_clear=0.98221266;score_not_clear=0.01620445;score_misleading=0.00158291
13908,Clear,Clear,codex_fallback,mt_conf=0.514417<0.6;codex=Clear
13909,Clear,0,bert_multitask,score_clear=0.99401927;score_not_clear=0.00503715;score_misleading=0.00094354
13910,Clear,0,bert_multitask,score_clear=0.99442518;score_not_clear=0.00459684;score_misleading=0.00097804
13911,Clear,0,bert_multitask,score_clear=0.99719536;score_not_clear=0.00227475;score_misleading=0.00052978
13912,Clear,0,bert_multitask,score_clear=0.83966279;score_not_clear=0.15690552;score_misleading=0.00343167
13913,Clear,0,bert_multitask,score_clear=0.98799580;score_not_clear=0.01066146;score_misleading=0.00134283
13914,Clear,0,bert_multitask,score_clear=0.61933273;score_not_clear=0.37838510;score_misleading=0.00228214
13915,Clear,0,bert_multitask,score_clear=0.99621481;score_not_clear=0.00284589;score_misleading=0.00093923
13916,Not Clear,1,bert_multitask,score_clear=0.04565614;score_not_clear=0.95280886;score_misleading=0.00153503
13917,Clear,0,bert_multitask,score_clear=0.99529159;score_not_clear=0.00415272;score_misleading=0.00055573
13918,Not Clear,1,bert_multitask,score_clear=0.01254788;score_not_clear=0.98654360;score_misleading=0.00090852
